timestamp,username,video_id,previous_views,current_views,delta
2025-09-18T13:47:32.644596,BlushPetals8654,7551405301086358815,0,0,0
2025-09-18T13:47:32.645028,BlushPetals8654,7551350667781164318,3,3,0
2025-09-18T13:47:32.645123,BlushPetals8654,7551350024861469982,421,421,0
2025-09-18T13:47:32.645200,BlushPetals8654,7551340067696954654,74,74,0
2025-09-18T13:47:32.645271,BlushPetals8654,7551339227254983966,564,565,1
2025-09-18T13:48:57.496192,BlushPetals8654,7551405301086358815,0,0,0
2025-09-18T13:48:57.496539,BlushPetals8654,7551350667781164318,3,3,0
2025-09-18T13:48:57.496631,BlushPetals8654,7551350024861469982,421,422,1
2025-09-18T13:48:58.199204,BlushPetals8654,7551340067696954654,74,77,3
2025-09-18T13:48:58.964228,BlushPetals8654,7551339227254983966,565,565,0
2025-09-18T13:49:21.957456,BlushPetals8654,7551405301086358815,0,0,0
2025-09-18T13:49:21.957919,BlushPetals8654,7551350667781164318,3,3,0
2025-09-18T13:49:21.958054,BlushPetals8654,7551350024861469982,422,422,0
2025-09-18T13:49:21.958144,BlushPetals8654,7551340067696954654,77,77,0
2025-09-18T13:49:21.958223,BlushPetals8654,7551339227254983966,565,565,0
2025-09-21T15:18:07.627520,testuser,a,10,12,2
2025-09-21T15:18:07.627520,testuser,b,20,20,0
2025-09-21T15:18:07.627520,testuser,c,0,5,5
2025-09-21T15:18:38.799409,BlushPetals8654,7552437233857383710,45,45,0
2025-09-21T15:18:38.799409,BlushPetals8654,7552430678600617247,84,84,0
2025-09-21T15:18:38.799409,BlushPetals8654,7552414676437585183,227,227,0
2025-09-21T15:18:38.799409,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:18:38.799409,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:23:07.461433,BlushPetals8654,7552437233857383710,46,46,0
2025-09-21T15:23:07.461433,BlushPetals8654,7552430678600617247,100,100,0
2025-09-21T15:23:07.461433,BlushPetals8654,7552414676437585183,228,228,0
2025-09-21T15:23:07.461433,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:23:07.461433,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:26:56.592966,BlushPetals8654,7552437233857383710,50,50,0
2025-09-21T15:26:56.592966,BlushPetals8654,7552430678600617247,123,123,0
2025-09-21T15:26:56.592966,BlushPetals8654,7552414676437585183,229,229,0
2025-09-21T15:26:56.592966,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:26:56.592966,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:29:12.264616,BlushPetals8654,7552437233857383710,50,52,2
2025-09-21T15:29:12.264616,BlushPetals8654,7552430678600617247,123,143,20
2025-09-21T15:29:12.264616,BlushPetals8654,7552414676437585183,229,230,1
2025-09-21T15:29:12.264616,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:29:12.264616,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:34:12.395195,BlushPetals8654,7552437233857383710,52,55,3
2025-09-21T15:34:12.395195,BlushPetals8654,7552430678600617247,143,202,59
2025-09-21T15:34:12.395195,BlushPetals8654,7552414676437585183,230,231,1
2025-09-21T15:34:12.395195,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:34:12.395195,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:39:12.139099,BlushPetals8654,7552437233857383710,55,57,2
2025-09-21T15:39:12.139099,BlushPetals8654,7552430678600617247,202,283,81
2025-09-21T15:39:12.139099,BlushPetals8654,7552414676437585183,231,231,0
2025-09-21T15:39:12.139099,BlushPetals8654,7551405301086358815,2,2,0
2025-09-21T15:39:12.139099,BlushPetals8654,7551350667781164318,5,5,0
2025-09-21T15:44:12.236267,BlushPetals8654,7552437233857383710,57,63,6
